"Year","Planning.Area","Administrative.Region","Neighborhood","Population","Month","Cases","Incidence.Per.100000"
"2011","Planning Area 2.1","VI Lagoa","Lagoa","21198","November","2",9.43
"2011","Planning Area 2.1","VI Lagoa","Lagoa","21198","December","3",14.15
"2011","Planning Area 2.1","VI Lagoa","Leblon","46044","January","5",10.86
"2011","Planning Area 2.1","VI Lagoa","Leblon","46044","February","17",36.92
"2011","Planning Area 2.1","VI Lagoa","Leblon","46044","March","58",125.97
"2011","Planning Area 2.1","VI Lagoa","Leblon","46044","April","85",184.61
"2011","Planning Area 2.1","VI Lagoa","Leblon","46044","May","33",71.67
"2011","Planning Area 2.1","VI Lagoa","Leblon","46044","June","19",41.26
"2011","Planning Area 2.1","VI Lagoa","Leblon","46044","July","6",13.03
"2011","Planning Area 2.1","VI Lagoa","Leblon","46044","August","0",0
"2011","Planning Area 2.1","VI Lagoa","Leblon","46044","September","1",2.17
"2011","Planning Area 2.1","VI Lagoa","Leblon","46044","October","5",10.86
"2011","Planning Area 2.1","VI Lagoa","Leblon","46044","November","7",15.2
"2011","Planning Area 2.1","VI Lagoa","Leblon","46044","December","11",23.89
"2011","Planning Area 2.1","VI Lagoa","São Conrado","10980","January","2",18.21
"2011","Planning Area 2.1","VI Lagoa","São Conrado","10980","February","10",91.07
"2011","Planning Area 2.1","VI Lagoa","São Conrado","10980","March","17",154.83
"2011","Planning Area 2.1","VI Lagoa","São Conrado","10980","April","8",72.86
"2011","Planning Area 2.1","VI Lagoa","São Conrado","10980","May","11",100.18
"2011","Planning Area 2.1","VI Lagoa","São Conrado","10980","June","1",9.11
"2011","Planning Area 2.1","VI Lagoa","São Conrado","10980","July","0",0
"2011","Planning Area 2.1","VI Lagoa","São Conrado","10980","August","1",9.11
"2011","Planning Area 2.1","VI Lagoa","São Conrado","10980","September","2",18.21
"2011","Planning Area 2.1","VI Lagoa","São Conrado","10980","October","1",9.11
"2011","Planning Area 2.1","VI Lagoa","São Conrado","10980","November","0",0
"2011","Planning Area 2.1","VI Lagoa","São Conrado","10980","December","5",45.54
"2011","Planning Area 2.1","VI Lagoa","Vidigal","12797","January","4",31.26
"2011","Planning Area 2.1","VI Lagoa","Vidigal","12797","February","7",54.7
"2011","Planning Area 2.1","VI Lagoa","Vidigal","12797","March","27",210.99
"2011","Planning Area 2.1","VI Lagoa","Vidigal","12797","April","45",351.64
"2011","Planning Area 2.1","VI Lagoa","Vidigal","12797","May","15",117.21
"2011","Planning Area 2.1","VI Lagoa","Vidigal","12797","June","5",39.07
"2011","Planning Area 2.1","VI Lagoa","Vidigal","12797","July","3",23.44
"2011","Planning Area 2.1","VI Lagoa","Vidigal","12797","August","2",15.63
"2011","Planning Area 2.1","VI Lagoa","Vidigal","12797","September","3",23.44
"2011","Planning Area 2.1","VI Lagoa","Vidigal","12797","October","8",62.51
"2011","Planning Area 2.1","VI Lagoa","Vidigal","12797","November","4",31.26
"2011","Planning Area 2.1","VI Lagoa","Vidigal","12797","December","7",54.7
"2011","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","January","14",20.19
"2011","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","February","10",14.42
"2011","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","March","66",95.16
"2011","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","April","48",69.21
"2011","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","May","45",64.88
"2011","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","June","13",18.74
"2011","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","July","1",1.44
"2011","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","August","0",0
"2011","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","September","0",0
"2011","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","October","0",0
"2011","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","November","3",4.33
"2011","Planning Area 2.1","XXVII Rocinha","Rocinha","69356","December","9",12.98
"2011","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","January","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","February","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","March","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","April","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","May","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","June","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","July","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","August","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","September","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","October","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","November","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Andaraí","39365","December","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","January","28",72.41
"2011","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","February","74",191.36
"2011","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","March","176",455.12
"2011","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","April","324",837.84
"2011","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","May","204",527.53
"2011","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","June","34",87.92
"2011","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","July","15",38.79
"2011","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","August","3",7.76
"2011","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","September","4",10.34
"2011","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","October","16",41.37
"2011","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","November","17",43.96
"2011","Planning Area 2.2","IX Vila Isabel","Grajaú","38671","December","36",93.09
"2011","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","January","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","February","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","March","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","April","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","May","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","June","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","July","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","August","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","September","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","October","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","November","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Maracanã","25256","December","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","January","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","February","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","March","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","April","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","May","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","June","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","July","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","August","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","September","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","October","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","November","0",0
"2011","Planning Area 2.2","IX Vila Isabel","Vila Isabel","86018","December","0",0
"2011","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","January","4",42.81
"2011","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","February","4",42.81
"2011","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","March","7",74.92
"2011","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","April","22",235.47
"2011","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","May","21",224.77
"2011","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","June","1",10.7
"2011","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","July","2",21.41
"2011","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","August","0",0
"2011","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","September","0",0
"2011","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","October","1",10.7
"2011","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","November","1",10.7
"2011","Planning Area 2.2","VIII Tijuca","Alto da Boa Vista","9343","December","4",42.81
"2011","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","January","3",34.63
"2011","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","February","2",23.09
"2011","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","March","21",242.44
"2011","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","April","50",577.23
"2011","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","May","31",357.89
"2011","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","June","7",80.81
"2011","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","July","4",46.18
"2011","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","August","0",0
"2011","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","September","0",0
"2011","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","October","0",0
"2011","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","November","1",11.54
"2011","Planning Area 2.2","VIII Tijuca","Praça da Bandeira","8662","December","10",115.45
"2011","Planning Area 2.2","VIII Tijuca","Tijuca","163805","January","36",21.98
"2011","Planning Area 2.2","VIII Tijuca","Tijuca","163805","February","109",66.54
"2011","Planning Area 2.2","VIII Tijuca","Tijuca","163805","March","230",140.41
"2011","Planning Area 2.2","VIII Tijuca","Tijuca","163805","April","626",382.16
"2011","Planning Area 2.2","VIII Tijuca","Tijuca","163805","May","353",215.5
"2011","Planning Area 2.2","VIII Tijuca","Tijuca","163805","June","68",41.51
"2011","Planning Area 2.2","VIII Tijuca","Tijuca","163805","July","20",12.21
"2011","Planning Area 2.2","VIII Tijuca","Tijuca","163805","August","3",1.83
"2011","Planning Area 2.2","VIII Tijuca","Tijuca","163805","September","16",9.77
"2011","Planning Area 2.2","VIII Tijuca","Tijuca","163805","October","22",13.43
"2011","Planning Area 2.2","VIII Tijuca","Tijuca","163805","November","29",17.7
"2011","Planning Area 2.2","VIII Tijuca","Tijuca","163805","December","33",20.15
"2011","Planning Area 3.1","X Ramos","Bonsucesso","18711","January","3",16.03
"2011","Planning Area 3.1","X Ramos","Bonsucesso","18711","February","18",96.2
"2011","Planning Area 3.1","X Ramos","Bonsucesso","18711","March","40",213.78
"2011","Planning Area 3.1","X Ramos","Bonsucesso","18711","April","100",534.44
"2011","Planning Area 3.1","X Ramos","Bonsucesso","18711","May","69",368.77
"2011","Planning Area 3.1","X Ramos","Bonsucesso","18711","June","14",74.82
"2011","Planning Area 3.1","X Ramos","Bonsucesso","18711","July","5",26.72
"2011","Planning Area 3.1","X Ramos","Bonsucesso","18711","August","4",21.38
"2011","Planning Area 3.1","X Ramos","Bonsucesso","18711","September","3",16.03
"2011","Planning Area 3.1","X Ramos","Bonsucesso","18711","October","10",53.44
"2011","Planning Area 3.1","X Ramos","Bonsucesso","18711","November","8",42.76
"2011","Planning Area 3.1","X Ramos","Bonsucesso","18711","December","14",74.82
"2011","Planning Area 3.1","X Ramos","Manguinhos","36160","January","6",16.59
"2011","Planning Area 3.1","X Ramos","Manguinhos","36160","February","19",52.54
"2011","Planning Area 3.1","X Ramos","Manguinhos","36160","March","47",129.98
"2011","Planning Area 3.1","X Ramos","Manguinhos","36160","April","106",293.14
"2011","Planning Area 3.1","X Ramos","Manguinhos","36160","May","67",185.29
"2011","Planning Area 3.1","X Ramos","Manguinhos","36160","June","13",35.95
"2011","Planning Area 3.1","X Ramos","Manguinhos","36160","July","3",8.3
"2011","Planning Area 3.1","X Ramos","Manguinhos","36160","August","2",5.53
"2011","Planning Area 3.1","X Ramos","Manguinhos","36160","September","3",8.3
"2011","Planning Area 3.1","X Ramos","Manguinhos","36160","October","7",19.36
"2011","Planning Area 3.1","X Ramos","Manguinhos","36160","November","4",11.06
"2011","Planning Area 3.1","X Ramos","Manguinhos","36160","December","12",33.19
"2011","Planning Area 3.1","X Ramos","Olaria","57514","January","16",27.82
"2011","Planning Area 3.1","X Ramos","Olaria","57514","February","78",135.62
"2011","Planning Area 3.1","X Ramos","Olaria","57514","March","120",208.64
"2011","Planning Area 3.1","X Ramos","Olaria","57514","April","257",446.85
"2011","Planning Area 3.1","X Ramos","Olaria","57514","May","226",392.95
"2011","Planning Area 3.1","X Ramos","Olaria","57514","June","19",33.04
"2011","Planning Area 3.1","X Ramos","Olaria","57514","July","10",17.39
"2011","Planning Area 3.1","X Ramos","Olaria","57514","August","6",10.43
"2011","Planning Area 3.1","X Ramos","Olaria","57514","September","6",10.43
"2011","Planning Area 3.1","X Ramos","Olaria","57514","October","7",12.17
"2011","Planning Area 3.1","X Ramos","Olaria","57514","November","18",31.3
"2011","Planning Area 3.1","X Ramos","Olaria","57514","December","72",125.19
"2011","Planning Area 3.1","X Ramos","Ramos","40792","January","5",12.26
"2011","Planning Area 3.1","X Ramos","Ramos","40792","February","18",44.13
"2011","Planning Area 3.1","X Ramos","Ramos","40792","March","32",78.45
"2011","Planning Area 3.1","X Ramos","Ramos","40792","April","35",85.8
"2011","Planning Area 3.1","X Ramos","Ramos","40792","May","23",56.38
"2011","Planning Area 3.1","X Ramos","Ramos","40792","June","3",7.35
"2011","Planning Area 3.1","X Ramos","Ramos","40792","July","0",0
"2011","Planning Area 3.1","X Ramos","Ramos","40792","August","1",2.45
"2011","Planning Area 3.1","X Ramos","Ramos","40792","September","0",0
"2011","Planning Area 3.1","X Ramos","Ramos","40792","October","1",2.45
"2011","Planning Area 3.1","X Ramos","Ramos","40792","November","8",19.61
"2011","Planning Area 3.1","X Ramos","Ramos","40792","December","12",29.42
"2011","Planning Area 3.1","XI Penha","Brás de Pina","59222","January","6",10.13
"2011","Planning Area 3.1","XI Penha","Brás de Pina","59222","February","71",119.89
"2011","Planning Area 3.1","XI Penha","Brás de Pina","59222","March","218",368.11
"2011","Planning Area 3.1","XI Penha","Brás de Pina","59222","April","472",797
"2011","Planning Area 3.1","XI Penha","Brás de Pina","59222","May","192",324.2
"2011","Planning Area 3.1","XI Penha","Brás de Pina","59222","June","17",28.71
"2011","Planning Area 3.1","XI Penha","Brás de Pina","59222","July","8",13.51
"2011","Planning Area 3.1","XI Penha","Brás de Pina","59222","August","4",6.75
"2011","Planning Area 3.1","XI Penha","Brás de Pina","59222","September","2",3.38
"2011","Planning Area 3.1","XI Penha","Brás de Pina","59222","October","4",6.75
"2011","Planning Area 3.1","XI Penha","Brás de Pina","59222","November","43",72.61
"2011","Planning Area 3.1","XI Penha","Brás de Pina","59222","December","75",126.64
"2011","Planning Area 3.1","XI Penha","Penha","78678","January","7",8.9
"2011","Planning Area 3.1","XI Penha","Penha","78678","February","31",39.4
"2011","Planning Area 3.1","XI Penha","Penha","78678","March","66",83.89
"2011","Planning Area 3.1","XI Penha","Penha","78678","April","161",204.63
"2011","Planning Area 3.1","XI Penha","Penha","78678","May","94",119.47
"2011","Planning Area 3.1","XI Penha","Penha","78678","June","29",36.86
"2011","Planning Area 3.1","XI Penha","Penha","78678","July","8",10.17
"2011","Planning Area 3.1","XI Penha","Penha","78678","August","3",3.81
"2011","Planning Area 3.1","XI Penha","Penha","78678","September","3",3.81
"2011","Planning Area 3.1","XI Penha","Penha","78678","October","8",10.17
"2011","Planning Area 3.1","XI Penha","Penha","78678","November","13",16.52
"2011","Planning Area 3.1","XI Penha","Penha","78678","December","38",48.3
"2011","Planning Area 3.1","XI Penha","Penha Circular","47816","January","4",8.37
"2011","Planning Area 3.1","XI Penha","Penha Circular","47816","February","26",54.38
"2011","Planning Area 3.1","XI Penha","Penha Circular","47816","March","60",125.48
"2011","Planning Area 3.1","XI Penha","Penha Circular","47816","April","146",305.34
"2011","Planning Area 3.1","XI Penha","Penha Circular","47816","May","54",112.93
