"Year","Planning.Area","Administrative.Region","Neighborhood","Population","Week","Cases"
"2016","Planning Area 3.2","XIII Méier","São Francisco Xavier","8343","48","0"
"2016","Planning Area 3.2","XIII Méier","São Francisco Xavier","8343","49","0"
"2016","Planning Area 3.2","XIII Méier","São Francisco Xavier","8343","50","0"
"2016","Planning Area 3.2","XIII Méier","São Francisco Xavier","8343","51","0"
"2016","Planning Area 3.2","XIII Méier","São Francisco Xavier","8343","52","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","1","1"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","2","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","3","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","4","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","5","2"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","6","2"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","7","2"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","8","2"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","9","1"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","10","2"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","11","1"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","12","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","13","5"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","14","2"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","15","4"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","16","2"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","17","1"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","18","3"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","19","1"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","20","1"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","21","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","22","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","23","1"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","24","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","25","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","26","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","27","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","28","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","29","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","30","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","31","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","32","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","33","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","34","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","35","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","36","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","37","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","38","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","39","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","40","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","41","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","42","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","43","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","44","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","45","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","46","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","47","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","48","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","49","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","50","0"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","51","1"
"2016","Planning Area 3.2","XIII Méier","Todos os Santos","24646","52","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","1","1"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","2","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","3","1"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","4","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","5","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","6","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","7","1"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","8","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","9","1"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","10","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","11","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","12","1"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","13","5"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","14","2"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","15","2"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","16","2"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","17","1"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","18","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","19","3"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","20","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","21","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","22","1"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","23","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","24","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","25","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","26","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","27","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","28","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","29","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","30","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","31","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","32","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","33","1"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","34","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","35","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","36","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","37","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","38","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","39","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","40","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","41","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","42","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","43","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","44","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","45","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","46","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","47","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","48","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","49","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","50","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","51","0"
"2016","Planning Area 3.2","XXVIII Jacarezinho","Jacarezinho","37839","52","0"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","1","5"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","2","10"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","3","5"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","4","4"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","5","2"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","6","7"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","7","6"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","8","6"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","9","8"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","10","12"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","11","1"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","12","7"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","13","20"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","14","8"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","15","12"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","16","8"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","17","13"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","18","2"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","19","3"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","20","0"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","21","1"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","22","3"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","23","1"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","24","2"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","25","1"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","26","0"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","27","0"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","28","1"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","29","2"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","30","1"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","31","1"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","32","0"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","33","0"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","34","1"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","35","0"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","36","0"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","37","2"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","38","2"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","39","2"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","40","0"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","41","2"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","42","0"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","43","0"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","44","1"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","45","1"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","46","7"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","47","1"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","48","4"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","49","1"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","50","0"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","51","1"
"2016","Planning Area 3.3","XIV Irajá","Colégio","29245","52","2"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","1","1"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","2","1"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","3","2"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","4","4"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","5","13"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","6","6"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","7","11"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","8","10"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","9","15"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","10","26"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","11","9"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","12","10"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","13","12"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","14","10"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","15","14"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","16","15"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","17","17"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","18","23"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","19","10"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","20","3"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","21","9"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","22","10"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","23","10"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","24","6"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","25","7"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","26","6"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","27","5"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","28","4"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","29","7"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","30","0"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","31","2"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","32","1"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","33","0"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","34","1"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","35","4"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","36","2"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","37","2"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","38","3"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","39","1"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","40","2"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","41","2"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","42","1"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","43","1"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","44","2"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","45","1"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","46","4"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","47","5"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","48","3"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","49","5"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","50","2"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","51","2"
"2016","Planning Area 3.3","XIV Irajá","Irajá","96382","52","5"
"2016","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","24964","1","3"
"2016","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","24964","2","0"
"2016","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","24964","3","1"
"2016","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","24964","4","2"
"2016","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","24964","5","2"
"2016","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","24964","6","2"
"2016","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","24964","7","2"
"2016","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","24964","8","4"
"2016","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","24964","9","5"
"2016","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","24964","10","5"
"2016","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","24964","11","5"
"2016","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","24964","12","8"
"2016","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","24964","13","20"
"2016","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","24964","14","5"
"2016","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","24964","15","17"
"2016","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","24964","16","14"
"2016","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","24964","17","4"
"2016","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","24964","18","5"
"2016","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","24964","19","5"
"2016","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","24964","20","0"
"2016","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","24964","21","0"
"2016","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","24964","22","1"
"2016","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","24964","23","1"
"2016","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","24964","24","1"
"2016","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","24964","25","0"
"2016","Planning Area 3.3","XIV Irajá","Vicente de Carvalho","24964","26","1"
