"Year","State","Month","Cases","Incidence.Per.100000"
2001,"Michoacán","February",0,0.95
2001,"Morelos","February",0,0.86
2001,"Nayarit","February",0,0
2001,"Nuevo León","February",1,0.36
2001,"Oaxaca","February",0,12.3
2001,"Puebla","February",0,0.67
2001,"Querétaro","February",0,0
2001,"Quintana Roo","February",0,34.59
2001,"San Luis Potosi","February",0,0
2001,"Sinaloa","February",1,7.36
2001,"Sonora","February",0,0
2001,"Tabasco","February",0,4.47
2001,"Tamaulipas","February",1,1.69
2001,"Tlaxcala","February",0,0
2001,"Veracruz","February",15,31.35
2001,"Yucatán","February",0,14.81
2001,"Zacatecas","February",0,0
2001,"Aguascalientes","March",0,0
2001,"Baja California","March",0,0
2001,"Baja California Sur","March",0,0.24
2001,"Campeche","March",0,7.33
2001,"Coahuila","March",0,0.04
2001,"Colima","March",0,0.36
2001,"Chiapas","March",11,9.01
2001,"Chihuahua","March",0,0
2001,"Distrito Federal","March",0,0
2001,"Durango","March",0,0
2001,"Guanajuato","March",0,0
2001,"Guerrero","March",0,16.17
2001,"Hidalgo","March",0,0
2001,"Jalisco","March",0,0
2001,"México","March",0,0.28
2001,"Michoacán","March",0,0.95
2001,"Morelos","March",0,0.86
2001,"Nayarit","March",0,0
2001,"Nuevo León","March",0,0.36
2001,"Oaxaca","March",1,12.3
2001,"Puebla","March",0,0.67
2001,"Querétaro","March",0,0
2001,"Quintana Roo","March",0,34.59
2001,"San Luis Potosi","March",0,0
2001,"Sinaloa","March",2,7.36
2001,"Sonora","March",0,0
2001,"Tabasco","March",0,4.47
2001,"Tamaulipas","March",1,1.69
2001,"Tlaxcala","March",0,0
2001,"Veracruz","March",6,31.35
2001,"Yucatán","March",0,14.81
2001,"Zacatecas","March",0,0
2001,"Aguascalientes","April",0,0
2001,"Baja California","April",0,0
2001,"Baja California Sur","April",0,0.24
2001,"Campeche","April",0,7.33
2001,"Coahuila","April",0,0.04
2001,"Colima","April",0,0.36
2001,"Chiapas","April",1,9.01
2001,"Chihuahua","April",0,0
2001,"Distrito Federal","April",0,0
2001,"Durango","April",0,0
2001,"Guanajuato","April",0,0
2001,"Guerrero","April",0,16.17
2001,"Hidalgo","April",0,0
2001,"Jalisco","April",0,0
2001,"México","April",0,0.28
2001,"Michoacán","April",0,0.95
2001,"Morelos","April",0,0.86
2001,"Nayarit","April",0,0
2001,"Nuevo León","April",2,0.36
2001,"Oaxaca","April",2,12.3
2001,"Puebla","April",3,0.67
2001,"Querétaro","April",0,0
2001,"Quintana Roo","April",0,34.59
2001,"San Luis Potosi","April",0,0
2001,"Sinaloa","April",1,7.36
2001,"Sonora","April",0,0
2001,"Tabasco","April",1,4.47
2001,"Tamaulipas","April",3,1.69
2001,"Tlaxcala","April",0,0
2001,"Veracruz","April",6,31.35
2001,"Yucatán","April",0,14.81
2001,"Zacatecas","April",0,0
2001,"Aguascalientes","May",0,0
2001,"Baja California","May",0,0
2001,"Baja California Sur","May",0,0.24
2001,"Campeche","May",0,7.33
2001,"Coahuila","May",0,0.04
2001,"Colima","May",0,0.36
2001,"Chiapas","May",14,9.01
2001,"Chihuahua","May",0,0
2001,"Distrito Federal","May",0,0
2001,"Durango","May",0,0
2001,"Guanajuato","May",0,0
2001,"Guerrero","May",1,16.17
2001,"Hidalgo","May",0,0
2001,"Jalisco","May",0,0
2001,"México","May",0,0.28
2001,"Michoacán","May",0,0.95
2001,"Morelos","May",0,0.86
2001,"Nayarit","May",0,0
2001,"Nuevo León","May",2,0.36
2001,"Oaxaca","May",5,12.3
2001,"Puebla","May",0,0.67
2001,"Querétaro","May",0,0
2001,"Quintana Roo","May",1,34.59
2001,"San Luis Potosi","May",0,0
2001,"Sinaloa","May",0,7.36
2001,"Sonora","May",0,0
2001,"Tabasco","May",2,4.47
2001,"Tamaulipas","May",11,1.69
2001,"Tlaxcala","May",0,0
2001,"Veracruz","May",62,31.35
2001,"Yucatán","May",0,14.81
2001,"Zacatecas","May",0,0
2001,"Aguascalientes","June",0,0
2001,"Baja California","June",0,0
2001,"Baja California Sur","June",0,0.24
2001,"Campeche","June",0,7.33
2001,"Coahuila","June",0,0.04
2001,"Colima","June",0,0.36
2001,"Chiapas","June",22,9.01
2001,"Chihuahua","June",0,0
2001,"Distrito Federal","June",0,0
2001,"Durango","June",0,0
2001,"Guanajuato","June",0,0
2001,"Guerrero","June",22,16.17
2001,"Hidalgo","June",0,0
2001,"Jalisco","June",0,0
2001,"México","June",0,0.28
2001,"Michoacán","June",0,0.95
2001,"Morelos","June",0,0.86
2001,"Nayarit","June",0,0
2001,"Nuevo León","June",4,0.36
2001,"Oaxaca","June",7,12.3
2001,"Puebla","June",0,0.67
2001,"Querétaro","June",0,0
2001,"Quintana Roo","June",2,34.59
2001,"San Luis Potosi","June",0,0
2001,"Sinaloa","June",2,7.36
2001,"Sonora","June",0,0
2001,"Tabasco","June",1,4.47
2001,"Tamaulipas","June",4,1.69
2001,"Tlaxcala","June",0,0
2001,"Veracruz","June",157,31.35
2001,"Yucatán","June",0,14.81
2001,"Zacatecas","June",0,0
2001,"Aguascalientes","July",0,0
2001,"Baja California","July",0,0
2001,"Baja California Sur","July",0,0.24
2001,"Campeche","July",0,7.33
2001,"Coahuila","July",0,0.04
2001,"Colima","July",0,0.36
2001,"Chiapas","July",20,9.01
2001,"Chihuahua","July",0,0
2001,"Distrito Federal","July",0,0
2001,"Durango","July",0,0
2001,"Guanajuato","July",0,0
2001,"Guerrero","July",31,16.17
2001,"Hidalgo","July",0,0
2001,"Jalisco","July",0,0
2001,"México","July",2,0.28
2001,"Michoacán","July",2,0.95
2001,"Morelos","July",0,0.86
2001,"Nayarit","July",0,0
2001,"Nuevo León","July",0,0.36
2001,"Oaxaca","July",8,12.3
2001,"Puebla","July",0,0.67
2001,"Querétaro","July",0,0
2001,"Quintana Roo","July",6,34.59
2001,"San Luis Potosi","July",0,0
2001,"Sinaloa","July",3,7.36
2001,"Sonora","July",0,0
2001,"Tabasco","July",3,4.47
2001,"Tamaulipas","July",2,1.69
2001,"Tlaxcala","July",0,0
2001,"Veracruz","July",142,31.35
2001,"Yucatán","July",14,14.81
2001,"Zacatecas","July",0,0
2001,"Aguascalientes","August",0,0
2001,"Baja California","August",0,0
2001,"Baja California Sur","August",0,0.24
2001,"Campeche","August",12,7.33
2001,"Coahuila","August",0,0.04
2001,"Colima","August",0,0.36
2001,"Chiapas","August",41,9.01
2001,"Chihuahua","August",0,0
2001,"Distrito Federal","August",0,0
2001,"Durango","August",0,0
2001,"Guanajuato","August",0,0
2001,"Guerrero","August",67,16.17
2001,"Hidalgo","August",0,0
2001,"Jalisco","August",0,0
2001,"México","August",23,0.28
2001,"Michoacán","August",14,0.95
2001,"Morelos","August",1,0.86
2001,"Nayarit","August",0,0
2001,"Nuevo León","August",0,0.36
2001,"Oaxaca","August",82,12.3
2001,"Puebla","August",0,0.67
2001,"Querétaro","August",0,0
2001,"Quintana Roo","August",21,34.59
2001,"San Luis Potosi","August",0,0
2001,"Sinaloa","August",4,7.36
2001,"Sonora","August",0,0
2001,"Tabasco","August",11,4.47
2001,"Tamaulipas","August",4,1.69
2001,"Tlaxcala","August",0,0
2001,"Veracruz","August",222,31.35
2001,"Yucatán","August",144,14.81
2001,"Zacatecas","August",0,0
2001,"Aguascalientes","September",0,0
2001,"Baja California","September",0,0
2001,"Baja California Sur","September",0,0.24
2001,"Campeche","September",28,7.33
2001,"Coahuila","September",0,0.04
2001,"Colima","September",0,0.36
2001,"Chiapas","September",80,9.01
2001,"Chihuahua","September",0,0
2001,"Distrito Federal","September",0,0
2001,"Durango","September",0,0
2001,"Guanajuato","September",0,0
2001,"Guerrero","September",145,16.17
2001,"Hidalgo","September",0,0
2001,"Jalisco","September",0,0
2001,"México","September",1,0.28
2001,"Michoacán","September",25,0.95
2001,"Morelos","September",7,0.86
2001,"Nayarit","September",0,0
2001,"Nuevo León","September",2,0.36
2001,"Oaxaca","September",66,12.3
2001,"Puebla","September",19,0.67
2001,"Querétaro","September",0,0
2001,"Quintana Roo","September",151,34.59
2001,"San Luis Potosi","September",0,0
2001,"Sinaloa","September",2,7.36
2001,"Sonora","September",0,0
2001,"Tabasco","September",27,4.47
2001,"Tamaulipas","September",2,1.69
2001,"Tlaxcala","September",0,0
2001,"Veracruz","September",292,31.35
2001,"Yucatán","September",57,14.81
2001,"Zacatecas","September",0,0
2001,"Aguascalientes","October",0,0
2001,"Baja California","October",0,0
2001,"Baja California Sur","October",1,0.24
2001,"Campeche","October",13,7.33
2001,"Coahuila","October",0,0.04
2001,"Colima","October",0,0.36
2001,"Chiapas","October",119,9.01
2001,"Chihuahua","October",0,0
2001,"Distrito Federal","October",0,0
2001,"Durango","October",0,0
2001,"Guanajuato","October",0,0
2001,"Guerrero","October",184,16.17
2001,"Hidalgo","October",0,0
2001,"Jalisco","October",0,0
2001,"México","October",8,0.28
2001,"Michoacán","October",0,0.95
2001,"Morelos","October",3,0.86
2001,"Nayarit","October",0,0
2001,"Nuevo León","October",2,0.36
2001,"Oaxaca","October",174,12.3
2001,"Puebla","October",13,0.67
2001,"Querétaro","October",0,0
2001,"Quintana Roo","October",101,34.59
2001,"San Luis Potosi","October",0,0
2001,"Sinaloa","October",6,7.36
2001,"Sonora","October",0,0
2001,"Tabasco","October",24,4.47
2001,"Tamaulipas","October",12,1.69
2001,"Tlaxcala","October",0,0
2001,"Veracruz","October",649,31.35
2001,"Yucatán","October",15,14.81
2001,"Zacatecas","October",0,0
2001,"Aguascalientes","November",0,0
2001,"Baja California","November",0,0
2001,"Baja California Sur","November",0,0.24
2001,"Campeche","November",0,7.33
2001,"Coahuila","November",0,0.04
2001,"Colima","November",2,0.36
2001,"Chiapas","November",23,9.01
2001,"Chihuahua","November",0,0
2001,"Distrito Federal","November",0,0
2001,"Durango","November",0,0
2001,"Guanajuato","November",0,0
2001,"Guerrero","November",61,16.17
2001,"Hidalgo","November",0,0
2001,"Jalisco","November",0,0
2001,"México","November",0,0.28
2001,"Michoacán","November",0,0.95
2001,"Morelos","November",3,0.86
2001,"Nayarit","November",0,0
2001,"Nuevo León","November",1,0.36
2001,"Oaxaca","November",79,12.3
2001,"Puebla","November",0,0.67
2001,"Querétaro","November",0,0
2001,"Quintana Roo","November",3,34.59
2001,"San Luis Potosi","November",0,0
2001,"Sinaloa","November",155,7.36
2001,"Sonora","November",0,0
2001,"Tabasco","November",12,4.47
2001,"Tamaulipas","November",4,1.69
2001,"Tlaxcala","November",0,0
2001,"Veracruz","November",386,31.35
2001,"Yucatán","November",17,14.81
2001,"Zacatecas","November",0,0
2001,"Aguascalientes","December",0,0
2001,"Baja California","December",0,0
2001,"Baja California Sur","December",0,0.24
2001,"Campeche","December",0,7.33
2001,"Coahuila","December",1,0.04
2001,"Colima","December",0,0.36
2001,"Chiapas","December",31,9.01
2001,"Chihuahua","December",0,0
2001,"Distrito Federal","December",0,0
2001,"Durango","December",0,0
2001,"Guanajuato","December",0,0
2001,"Guerrero","December",10,16.17
2001,"Hidalgo","December",0,0
2001,"Jalisco","December",0,0
2001,"México","December",2,0.28
2001,"Michoacán","December",0,0.95
2001,"Morelos","December",0,0.86
2001,"Nayarit","December",0,0
2001,"Nuevo León","December",0,0.36
2001,"Oaxaca","December",22,12.3
2001,"Puebla","December",0,0.67
2001,"Querétaro","December",0,0
2001,"Quintana Roo","December",6,34.59
2001,"San Luis Potosi","December",0,0
2001,"Sinaloa","December",9,7.36
2001,"Sonora","December",0,0
2001,"Tabasco","December",6,4.47
2001,"Tamaulipas","December",1,1.69
2001,"Tlaxcala","December",0,0
2001,"Veracruz","December",304,31.35
2001,"Yucatán","December",5,14.81
2001,"Zacatecas","December",0,0
2002,"AGUASCALIENTES","January",0,0
2002,"BAJA CALIFORNIA","January",0,0
2002,"BAJA CALIFORNIA SUR","January",0,2.16
2002,"CAMPECHE","January",1,50.55
2002,"COAHUILA","January",0,9.67
2002,"COLIMA","January",19,310.67
2002,"CHIAPAS","January",11,7.76
2002,"CHIHUAHUA","January",0,0
2002,"DISTRITO FEDERAL","January",0,0
2002,"DURANGO","January",0,0
2002,"GUANAJUATO","January",0,0
2002,"GUERRERO","January",17,67.11
2002,"HIDALGO","January",0,1.35
2002,"JALISCO","January",0,18.97
2002,"MEXICO","January",0,0.45
2002,"MICHOACAN","January",0,8.74
2002,"MORELOS","January",0,6.18
2002,"NAYARIT","January",0,103.61
2002,"NUEVO LEON","January",1,0.45
2002,"OAXACA","January",2,15.56
2002,"PUEBLA","January",0,0.25
2002,"QUERETARO","January",0,0
2002,"QUINTANA ROO","January",9,56.19
2002,"SAN LUIS POTOSI","January",0,0.12
2002,"SINALOA","January",0,22.42
2002,"SONORA","January",0,11.23
2002,"TABASCO","January",0,16.33
2002,"TAMAULIPAS","January",0,5.21
2002,"TLAXCALA","January",0,0
2002,"VERACRUZ","January",148,32.71
2002,"YUCATAN","January",7,43.42
2002,"ZACATECAS","January",0,0
2002,"AGUASCALIENTES","February",0,0
2002,"BAJA CALIFORNIA","February",0,0
2002,"BAJA CALIFORNIA SUR","February",0,2.16
2002,"CAMPECHE","February",1,50.55
2002,"COAHUILA","February",0,9.67
2002,"COLIMA","February",39,310.67
2002,"CHIAPAS","February",11,7.76
2002,"CHIHUAHUA","February",0,0
2002,"DISTRITO FEDERAL","February",0,0
2002,"DURANGO","February",0,0
2002,"GUANAJUATO","February",0,0
2002,"GUERRERO","February",14,67.11
2002,"HIDALGO","February",0,1.35
2002,"JALISCO","February",0,18.97
2002,"MEXICO","February",0,0.45
2002,"MICHOACAN","February",7,8.74
2002,"MORELOS","February",0,6.18
2002,"NAYARIT","February",0,103.61
2002,"NUEVO LEON","February",0,0.45
2002,"OAXACA","February",0,15.56
2002,"PUEBLA","February",0,0.25
2002,"QUERETARO","February",0,0
2002,"QUINTANA ROO","February",11,56.19
2002,"SAN LUIS POTOSI","February",0,0.12
2002,"SINALOA","February",0,22.42
2002,"SONORA","February",0,11.23
2002,"TABASCO","February",1,16.33
2002,"TAMAULIPAS","February",0,5.21
2002,"TLAXCALA","February",0,0
2002,"VERACRUZ","February",61,32.71
2002,"YUCATAN","February",6,43.42
2002,"ZACATECAS","February",0,0
2002,"AGUASCALIENTES","March",0,0
2002,"BAJA CALIFORNIA","March",0,0
2002,"BAJA CALIFORNIA SUR","March",0,2.16
2002,"CAMPECHE","March",0,50.55
2002,"COAHUILA","March",0,9.67
2002,"COLIMA","March",80,310.67
2002,"CHIAPAS","March",5,7.76
2002,"CHIHUAHUA","March",0,0
2002,"DISTRITO FEDERAL","March",0,0
2002,"DURANGO","March",0,0
2002,"GUANAJUATO","March",0,0
2002,"GUERRERO","March",5,67.11
2002,"HIDALGO","March",0,1.35
2002,"JALISCO","March",0,18.97
2002,"MEXICO","March",0,0.45
2002,"MICHOACAN","March",0,8.74
2002,"MORELOS","March",0,6.18
2002,"NAYARIT","March",0,103.61
2002,"NUEVO LEON","March",3,0.45
2002,"OAXACA","March",1,15.56
2002,"PUEBLA","March",0,0.25
2002,"QUERETARO","March",0,0
2002,"QUINTANA ROO","March",20,56.19
2002,"SAN LUIS POTOSI","March",0,0.12
2002,"SINALOA","March",0,22.42
2002,"SONORA","March",0,11.23
2002,"TABASCO","March",0,16.33
2002,"TAMAULIPAS","March",2,5.21
2002,"TLAXCALA","March",0,0
2002,"VERACRUZ","March",45,32.71
2002,"YUCATAN","March",6,43.42
2002,"ZACATECAS","March",0,0
2002,"AGUASCALIENTES","April",0,0
2002,"BAJA CALIFORNIA","April",0,0
2002,"BAJA CALIFORNIA SUR","April",0,2.16
2002,"CAMPECHE","April",6,50.55
2002,"COAHUILA","April",0,9.67
2002,"COLIMA","April",136,310.67
2002,"CHIAPAS","April",14,7.76
2002,"CHIHUAHUA","April",0,0
2002,"DISTRITO FEDERAL","April",0,0
2002,"DURANGO","April",0,0
2002,"GUANAJUATO","April",0,0
2002,"GUERRERO","April",21,67.11
2002,"HIDALGO","April",0,1.35
2002,"JALISCO","April",0,18.97
2002,"MEXICO","April",2,0.45
2002,"MICHOACAN","April",9,8.74
2002,"MORELOS","April",0,6.18
2002,"NAYARIT","April",0,103.61
2002,"NUEVO LEON","April",0,0.45
2002,"OAXACA","April",1,15.56
2002,"PUEBLA","April",0,0.25
2002,"QUERETARO","April",0,0
2002,"QUINTANA ROO","April",46,56.19
2002,"SAN LUIS POTOSI","April",0,0.12
2002,"SINALOA","April",0,22.42
2002,"SONORA","April",0,11.23
2002,"TABASCO","April",4,16.33
2002,"TAMAULIPAS","April",0,5.21
2002,"TLAXCALA","April",0,0
2002,"VERACRUZ","April",40,32.71
2002,"YUCATAN","April",12,43.42
2002,"ZACATECAS","April",0,0
2002,"AGUASCALIENTES","May",0,0
2002,"BAJA CALIFORNIA","May",0,0
2002,"BAJA CALIFORNIA SUR","May",0,2.16
2002,"CAMPECHE","May",4,50.55
2002,"COAHUILA","May",0,9.67
2002,"COLIMA","May",250,310.67
2002,"CHIAPAS","May",20,7.76
2002,"CHIHUAHUA","May",0,0
2002,"DISTRITO FEDERAL","May",0,0
2002,"DURANGO","May",0,0
2002,"GUANAJUATO","May",0,0
2002,"GUERRERO","May",90,67.11
2002,"HIDALGO","May",0,1.35
2002,"JALISCO","May",1,18.97
2002,"MEXICO","May",7,0.45
2002,"MICHOACAN","May",34,8.74
2002,"MORELOS","May",0,6.18
2002,"NAYARIT","May",0,103.61
2002,"NUEVO LEON","May",2,0.45
2002,"OAXACA","May",5,15.56
2002,"PUEBLA","May",0,0.25
2002,"QUERETARO","May",0,0
2002,"QUINTANA ROO","May",56,56.19
2002,"SAN LUIS POTOSI","May",0,0.12
2002,"SINALOA","May",2,22.42
2002,"SONORA","May",0,11.23
2002,"TABASCO","May",4,16.33
2002,"TAMAULIPAS","May",2,5.21
2002,"TLAXCALA","May",0,0
2002,"VERACRUZ","May",86,32.71
2002,"YUCATAN","May",15,43.42
2002,"ZACATECAS","May",0,0
2002,"AGUASCALIENTES","June",0,0
2002,"BAJA CALIFORNIA","June",0,0
2002,"BAJA CALIFORNIA SUR","June",0,2.16
2002,"CAMPECHE","June",20,50.55
2002,"COAHUILA","June",0,9.67
2002,"COLIMA","June",148,310.67
2002,"CHIAPAS","June",27,7.76
2002,"CHIHUAHUA","June",0,0
2002,"DISTRITO FEDERAL","June",0,0
2002,"DURANGO","June",0,0
2002,"GUANAJUATO","June",0,0
2002,"GUERRERO","June",63,67.11
2002,"HIDALGO","June",0,1.35
2002,"JALISCO","June",11,18.97
2002,"MEXICO","June",16,0.45
2002,"MICHOACAN","June",13,8.74
2002,"MORELOS","June",0,6.18
2002,"NAYARIT","June",0,103.61
2002,"NUEVO LEON","June",1,0.45
2002,"OAXACA","June",93,15.56
2002,"PUEBLA","June",0,0.25
2002,"QUERETARO","June",0,0
2002,"QUINTANA ROO","June",54,56.19
2002,"SAN LUIS POTOSI","June",0,0.12
2002,"SINALOA","June",0,22.42
2002,"SONORA","June",0,11.23
2002,"TABASCO","June",5,16.33
2002,"TAMAULIPAS","June",4,5.21
2002,"TLAXCALA","June",0,0
2002,"VERACRUZ","June",338,32.71
2002,"YUCATAN","June",29,43.42
2002,"ZACATECAS","June",0,0
2002,"AGUASCALIENTES","July",0,0
2002,"BAJA CALIFORNIA","July",0,0
2002,"BAJA CALIFORNIA SUR","July",0,2.16
2002,"CAMPECHE","July",40,50.55
2002,"COAHUILA","July",2,9.67
2002,"COLIMA","July",177,310.67
2002,"CHIAPAS","July",41,7.76
2002,"CHIHUAHUA","July",0,0
2002,"DISTRITO FEDERAL","July",0,0
2002,"DURANGO","July",0,0
2002,"GUANAJUATO","July",0,0
2002,"GUERRERO","July",303,67.11
2002,"HIDALGO","July",1,1.35
2002,"JALISCO","July",102,18.97
2002,"MEXICO","July",15,0.45
2002,"MICHOACAN","July",26,8.74
2002,"MORELOS","July",9,6.18
2002,"NAYARIT","July",32,103.61
2002,"NUEVO LEON","July",4,0.45
2002,"OAXACA","July",155,15.56
2002,"PUEBLA","July",3,0.25
2002,"QUERETARO","July",0,0
2002,"QUINTANA ROO","July",57,56.19
2002,"SAN LUIS POTOSI","July",0,0.12
2002,"SINALOA","July",2,22.42
2002,"SONORA","July",3,11.23
2002,"TABASCO","July",44,16.33
2002,"TAMAULIPAS","July",1,5.21
2002,"TLAXCALA","July",0,0
2002,"VERACRUZ","July",690,32.71
2002,"YUCATAN","July",79,43.42
2002,"ZACATECAS","July",0,0
2002,"AGUASCALIENTES","August",0,0
2002,"BAJA CALIFORNIA","August",0,0
2002,"BAJA CALIFORNIA SUR","August",0,2.16
2002,"CAMPECHE","August",110,50.55
2002,"COAHUILA","August",0,9.67
2002,"COLIMA","August",520,310.67
2002,"CHIAPAS","August",82,7.76
2002,"CHIHUAHUA","August",0,0
2002,"DISTRITO FEDERAL","August",0,0
2002,"DURANGO","August",0,0
2002,"GUANAJUATO","August",0,0
2002,"GUERRERO","August",854,67.11
2002,"HIDALGO","August",2,1.35
2002,"JALISCO","August",55,18.97
2002,"MEXICO","August",19,0.45
2002,"MICHOACAN","August",46,8.74
2002,"MORELOS","August",25,6.18
2002,"NAYARIT","August",111,103.61
2002,"NUEVO LEON","August",2,0.45
2002,"OAXACA","August",150,15.56
2002,"PUEBLA","August",1,0.25
2002,"QUERETARO","August",0,0
2002,"QUINTANA ROO","August",106,56.19
2002,"SAN LUIS POTOSI","August",0,0.12
2002,"SINALOA","August",39,22.42
2002,"SONORA","August",51,11.23
2002,"TABASCO","August",239,16.33
2002,"TAMAULIPAS","August",13,5.21
2002,"TLAXCALA","August",0,0
2002,"VERACRUZ","August",361,32.71
2002,"YUCATAN","August",185,43.42
2002,"ZACATECAS","August",0,0
2002,"AGUASCALIENTES","September",0,0
2002,"BAJA CALIFORNIA","September",0,0
2002,"BAJA CALIFORNIA SUR","September",1,2.16
